Image,feat_laplacian,feat_tenengrad,feat_pbm,feat_edge_density,feat_brightness,feat_hist_mean,feat_hist_var,Shutter
IMG20240414144328.jpg,177.40675323519068,3223.37269337972,0.0061417692,0.028532663981119793,145.1530307928721,49152.0,2989799000.0,0.01
IMG20230906175612.jpg,758.2950709125936,13270.66865682602,0.0053853164,0.12069821357727051,117.26176039377849,49152.0,594687900.0,0.003215434083601286
IMG20230819180328.jpg,811.4564148534292,19247.989856878918,0.00517149,0.16938336690266928,99.72163287798564,49152.0,934750140.0,0.00510204081632653
IMG20230830162224.jpg,546.4043717874762,11570.643042723337,0.00460261,0.06322264671325684,120.15255943934123,49152.0,1074340200.0,0.0012121212121212121
IMG20230811092612.jpg,357.46383244923004,7254.987360795339,0.005949269,0.06863792737325032,149.38644544283548,49152.0,1525716200.0,0.003952569169960474
IMG20230923102521.jpg,27.292228461082473,2274.9155707359314,0.005751386,0.014409383138020834,139.04274280865988,49152.0,3183767000.0,0.0018018018018018018
IMG20230827073813.jpg,331.735903796816,9919.37528359485,0.0053271363,0.08088948661572472,139.32550468870147,31212.0,681297540.0,0.0058823529411764705
IMG20240813214346.jpg,7.3488120123048795,702.6689221064249,0.0063844956,0.0038498242696126304,97.23499234517415,49152.0,2195639800.0,0.01
IMG20240531121329.jpg,26.063992019116892,904.0291783014933,0.006679095,0.009729146957397461,131.79946994781494,49152.0,1790434000.0,0.01
IMG20231015122736.jpg,38.677559700334946,2303.9979527791343,0.0061759735,0.019573291142781574,152.62703577677408,49152.0,1225504800.0,0.003067484662576687
IMG20240607163803.jpg,117.7081219355256,3226.721755504608,0.0053492333,0.016464710235595703,119.02101794878642,49152.0,612523650.0,0.01020408163265306
IMG20240428120408.jpg,36.754582563793356,1330.9883756637573,0.005669418,0.009298165639241537,102.51563970247905,49152.0,4657223000.0,0.01
IMG20240524184148.jpg,496.0888968932386,11322.288970152536,0.0062928656,0.11716222763061523,115.16500488917033,49152.0,2882607000.0,0.007246376811594203
IMG20240724183637.jpg,1249.189916533727,21416.22423919042,0.00510139,0.19185400009155273,105.77763676643372,49152.0,777724540.0,0.0047169811320754715
IMG_20240609_165053.jpg,1341.3754747508415,18449.198609967993,0.0041977772,0.07719735939643348,128.53958390489254,13668.75,49836540.0,0.01
IMG20230827073826.jpg,307.3087374050603,9152.565660593282,0.00536389,0.07369811691016276,141.89472848984366,31212.0,850741900.0,0.0072992700729927005
IMG20231015122557.jpg,20.451377293285873,1374.6132111549377,0.005569909,0.00645907719930013,149.9612239996592,49152.0,1184139400.0,0.0038910505836575876
IMG20240811190820.jpg,33.26422446999066,474.2532747586568,0.004149071,0.0016264915466308594,63.88553833961487,49152.0,11629106000.0,0.001949317738791423
IMG20230804182618.jpg,219.1599665962385,4463.704716046651,0.0050846604,0.028315305709838867,102.3479863802592,49152.0,2630470400.0,0.01
IMG20240427185825.jpg,990.442651219153,20221.604132970173,0.005048625,0.14954066276550293,111.6753756205241,49152.0,538035600.0,0.014285714285714285
IMG20240607165824.jpg,1124.7175320764848,19116.594945430756,0.0049669757,0.121064027150472,138.84177645047507,49152.0,887027900.0,0.00023889154323936931
IMG20230813095445.jpg,591.8990706404248,13606.533415635427,0.0054285936,0.11403679847717285,137.6807748476664,49152.0,758401340.0,0.0008818342151675485
IMG20230823182819.jpg,192.15605586634456,5299.821594715118,0.0064310916,0.05480480194091797,125.97753159205119,49152.0,1509396500.0,0.001949317738791423
IMG20250120172817_20250504021723.jpg,165.15599477304556,5793.329210281372,0.0030677537,0.02220047844780816,157.55504375033908,36864.0,2551636200.0,0.01
IMG20230827072048.jpg,419.35571558959435,8638.07247543335,0.0056742276,0.0661924680074056,119.28382579485576,49152.0,792516300.0,0.0011947431302270011
IMG20240628185405_20250504021745.jpg,313.857188258023,6138.273257573445,0.006213948,0.07229826185438368,142.0662463506063,36864.0,666179460.0,0.0015
IMG_20240523_201025.jpg,623.0240503578816,11367.148636341095,0.0051600942,0.05710903803507487,156.96397320429483,49152.0,2124488000.0,0.0010471204199446287
IMG20230827071540.jpg,210.8082645682538,4400.774142583211,0.006527972,0.05767250061035156,122.83013621966045,49152.0,1521003500.0,0.0019646365422396855
IMG20240428101016_20250504021749.jpg,75.1625146109134,4590.288615544637,0.006183391,0.04792902204725477,146.4804360071818,36864.0,927099840.0,0.0003
IMG20240710184642_20250504021743.jpg,555.052617075678,12730.055049684313,0.0056422865,0.1316067377726237,145.19802538553873,36864.0,525424770.0,0.003
IMG20240901183306_20250504021739.jpg,34.879993884492194,2377.9244255489775,0.006378396,0.021904097663031682,156.5089603000217,36864.0,458721340.0,0.0025
IMG20240510190151_20250504021748.jpg,47.551586829748054,1359.7951395246719,0.0052904813,0.011516359117296007,103.19480260213216,36864.0,1243387300.0,0.01
IMG20230718154525.jpg,1322.126299767834,28428.955613772076,0.0050207917,0.23393726348876953,104.8842871983846,49152.0,542516860.0,0.005405405405405406
IMG20240721203427_20250504021742.jpg,200.89541040561915,4303.140374501546,0.005002713,0.02532958984375,25.116048600938583,36864.0,21731287000.0,0.0084
IMG20240919105742_20250504021738.jpg,999.8815211331026,17934.086444007025,0.0050203903,0.13830979665120444,111.17642720540364,36864.0,533617630.0,0.0015
IMG20230827073444.jpg,778.7938410234879,17167.27929462226,0.00451836,0.10827240924964757,136.09186520809305,31212.0,430424130.0,0.003875968992248062
IMG20230819172613.jpg,43.49434342035524,4131.177814248167,0.006852481,0.043603277010191614,123.63911061228058,62208.0,1001599400.0,0.0017667844522968198
IMG20230827074341.jpg,1909.5465363759613,37013.20364252726,0.003830523,0.17119415601094565,130.07474168141684,49152.0,1068119040.0,0.002702702702702703
IMG20230828165920.jpg,323.6901657579035,4778.999920686086,0.006845709,0.06531906127929688,119.46468162536621,49152.0,1330798600.0,0.0018552875695732839
IMG20230827070341.jpg,314.7341235418589,6764.644465287526,0.0061509805,0.07459195454915364,122.57081818580627,49152.0,1586811900.0,0.0022988505747126436
IMG20231212111927.jpg,1953.8607243159424,32203.803393046062,0.00399875,0.16146461168924967,124.68331058820088,49152.0,1033634800.0,0.00125
IMG20231015115535.jpg,557.0513040301752,9569.436880429586,0.005128699,0.06297683715820312,149.90057309468588,49152.0,3324893400.0,0.0006613756613756613
IMG20230913164202.jpg,1181.115363875442,22949.684650103252,0.0053226217,0.17197473843892416,128.53630018234253,49152.0,3245235200.0,0.00031240237425804435
IMG20250131193153_20250504021721.jpg,37.83651701609293,1982.4187717437744,0.0052003292,0.01864041222466363,133.6918182373047,36864.0,1126707000.0,0.01
IMG20240227161518.jpg,164.85066710052246,6337.925829993354,0.0049388455,0.037671301099989146,132.0951796637641,36864.0,431890700.0,0.010008726
IMG20240608184734.jpg,277.40153502334357,7176.176034768422,0.0046560667,0.03855236371358236,129.28996896743774,49152.0,1097219800.0,0.005025125628140704
IMG20240510190154_20250504021748.jpg,93.13317213409881,521.9911518096924,0.005748723,0.0024423599243164062,146.12012757195367,36864.0,2033880600.0,0.0007
IMG20240325104022_20250504021756.jpg,594.0720547467502,12636.730376349555,0.0058663706,0.1350748274061415,152.14680873023138,36864.0,767335800.0,0.0037
IMG20230811061515.jpg,218.88319571604816,5453.962455749512,0.0055669667,0.038497209548950195,138.66006231307983,49152.0,758056200.0,0.014285714285714285
IMG20240607165727.jpg,1052.3732571903133,16733.4273519516,0.004618367,0.09961565335591634,134.64568948745728,49152.0,535702700.0,0.0006983240223463687
IMG20240623180917_20250504021745.jpg,647.5629070896862,9403.048903147379,0.005552233,0.07565159267849392,145.3954906463623,36864.0,580268860.0,0.0068
IMG20231115120630.jpg,226.44714394842183,4745.578538894653,0.0061990493,0.05718294779459635,94.21837115287781,49152.0,857845700.0,0.00045934772622875517
IMG20231015153332.jpg,237.49726379171287,5362.08211962382,0.006291437,0.06559173266092937,140.45784171422324,49152.0,1256496600.0,0.0010845986984815619
IMG20240919105744_20250504021738.jpg,740.4070966549918,15153.03077231513,0.004991062,0.1169084972805447,161.3975895775689,36864.0,879172600.0,0.0022
IMG20240812183224_20250504021741.jpg,996.638943354213,30080.51187684801,0.0046041505,0.19590653313530815,146.63572141859265,36864.0,612067840.0,0.01
IMG20230827072017.jpg,179.02710661838807,6588.221641699473,0.0059212833,0.0563650925954183,123.0917010307312,49152.0,1658013400.0,0.0015772870662460567
IMG20230819174904.jpg,380.83211294092354,9484.994798342386,0.005551216,0.06885703404744466,131.42672967910767,49152.0,1508021800.0,0.0003675119441381845
IMG20230827072331.jpg,839.7796180052543,15976.951392332712,0.004970371,0.1128232479095459,128.42607172330221,49152.0,924765440.0,0.0017452006980802793
IMG20230826165239.jpg,265.9762849805068,5231.576261202495,0.005118551,0.04093313217163086,132.3234895070394,49152.0,1288509300.0,0.00102880658436214
IMG20230827075940.jpg,317.9866958194607,7780.933549946735,0.0058109784,0.06553056016115597,117.71631654091375,31212.0,284743600.0,0.0044444444444444444
IMG20240607161950_01.jpg,341.876845994446,9235.928244272867,0.0043221377,0.03699827194213867,111.29537900288899,49152.0,1406146800.0,0.01
IMG20240818171302.jpg,735.678941852459,15394.235345204672,0.005293447,0.09819658597310384,135.605503877004,49152.0,397486700.0,0.003787878787878788
IMG20231015125726.jpg,17.135165372552972,255.58584960301718,0.006003715,0.0006274382273356119,137.03877568244934,49152.0,3556210400.0,0.0006798096532970768
IMG20240809093219_20250504021741.jpg,12.813219811813418,867.0993588765463,0.0056550885,0.009223726060655382,135.73770438300238,36864.0,6294889000.0,0.01
IMG20240510190110_20250504021748.jpg,19.632971339117468,448.3804832034641,0.0048250705,0.002509435017903646,117.30557462904189,36864.0,1638123400.0,0.0007
IMG20240421153932.jpg,1337.9432291935836,16634.802780946095,0.0052213203,0.15975777308146158,147.8822007973989,49152.0,2084747300.0,0.00038595137012736397
IMG20230823111824.jpg,241.85432145924122,6233.425893136054,0.006429906,0.08155717352300397,142.40994236491574,31212.0,302532030.0,0.01
IMG_20240808_162032.jpg,302.76473404069094,19931.209485732135,0.0052288356,0.12037472138304457,114.2380617780056,11529.816,42370840.0,0.0019083969465648854
IMG20230820175548.jpg,214.98812039617647,4496.76472902298,0.007187345,0.06604623794555664,117.80218021074931,49152.0,2132769200.0,0.0035587188612099642
IMG20240415180712.jpg,1275.99110709827,17583.028860727947,0.0055038854,0.15647268295288086,105.71565532684326,49152.0,1557482100.0,0.0012674271229404308
IMG20250428231641.jpg,277.52701053868645,4377.14950021108,0.004323984,0.022799015045166016,146.37110463778177,49152.0,1886996400.0,0.001264042
IMG20250210151845_20250504021721.jpg,25.795783674526195,2102.107961866591,0.0054454347,0.014856126573350694,142.49831369188098,36864.0,1222714900.0,0.01
IMG20240627080047.jpg,458.4685923268325,13708.055613517761,0.0053938073,0.0915670394897461,96.99344078699748,49152.0,1363374200.0,0.012658227848101266
IMG20250317200301_20250504021720.jpg,308.2855942609135,2936.7444178263345,0.0060428707,0.025293668111165363,130.9130833943685,36864.0,739527400.0,0.009
IMG20240616111054.jpg,46.46112497443124,1238.4672485987346,0.0077917892,0.011221011479695639,146.54092168807983,49152.0,1790940200.0,0.01
IMG20231015122841.jpg,214.71216589016544,3252.2836389541626,0.0051579233,0.026367902755737305,122.9124813079834,49152.0,7016079400.0,0.0006430868167202572
IMG20240421152446.jpg,4072.8257867449115,57002.198863983154,0.0039060435,0.3203112284342448,139.38943417867026,49152.0,621529860.0,0.0011025358324145535
IMG20250118150534_20250504021724.jpg,466.37424095206876,10045.553101009793,0.0055413875,0.07965797848171657,136.47335720062256,36864.0,804144800.0,0.0001
IMG20240901183346_20250504021739.jpg,6.326098121577599,300.7210222880046,0.0060689347,0.0034606721666124132,98.13474210103352,36864.0,3246433500.0,0.0002
IMG20240523175156.jpg,221.56489771823405,4348.568363984426,0.0061649517,0.03432965278625488,151.1430614789327,49152.0,2552848600.0,0.0009737098344693282
IMG20230827075528.jpg,1023.121128266658,25418.20896466573,0.0038753063,0.11341738700866699,143.1974294980367,49152.0,2031195100.0,0.01
IMG20240427221423.jpg,12.430089402504821,661.1261870066324,0.0065752724,0.002802769343058268,86.18377923965454,49152.0,3482158600.0,0.01
IMG20240416155657.jpg,88.52177785590878,10150.328497568766,0.0057447474,0.06914162635803223,121.15041796366374,49152.0,1474032100.0,0.007462686567164179
IMG20240607165725.jpg,1245.6843603451541,20200.13895146052,0.004974827,0.1351321538289388,134.41545502344766,49152.0,1270600200.0,0.0008635578583765112
IMG20240430141421.jpg,4.542586410456523,458.9203284581502,0.007033649,0.0017418861389160156,116.65207203229268,49152.0,3326824000.0,0.01
IMG20240325104024_20250504021756.jpg,672.3048755276948,13176.833565182156,0.0057586133,0.12993833753797743,147.90303378634982,36864.0,770720000.0,0.0023
IMG20240325104003_20250504021757.jpg,668.1634531986521,14094.161594814725,0.0056733536,0.13740401797824436,151.6497778362698,36864.0,880792700.0,0.0023
IMG_20250223_100118.jpg,454.86842305376143,6961.580231984456,0.003976655,0.030340830485026043,161.40206615130106,49152.0,12976668000.0,0.0002756339581036384
IMG20240427185824.jpg,551.2766211605209,13942.87113459905,0.0055293217,0.12414248784383138,112.89388640721639,49152.0,589104640.0,0.014285714285714285
IMG20250118152924_20250504021724.jpg,957.2602669920111,18173.37818421258,0.0051358533,0.15843666924370658,135.8457564247979,36864.0,922717060.0,0.0006
IMG20231015153014.jpg,695.8033385181883,10963.88006512324,0.005684992,0.1162271499633789,138.79463005065918,49152.0,1515372800.0,0.0013605442176870747
IMG20240628185419_20250504021744.jpg,400.74564561698395,7665.288712607489,0.0063617835,0.09401204850938585,133.40133984883627,36864.0,553951170.0,0.001
IMG20240424163020.jpg,73.29790464995594,2632.2976587613425,0.006318663,0.024312734603881836,162.68914262453714,49152.0,4138635000.0,0.005319148936170213
IMG20230827080523.jpg,2129.9009619542076,28953.63256708781,0.004584977,0.21960870424906412,115.88882390658061,49152.0,908930700.0,0.0023148148148148147
IMG20230915085200.jpg,350.62311016178995,7014.8014067014055,0.006090255,0.05939769744873047,127.94208733240764,49152.0,1789354900.0,0.00023889154323936931
IMG20230827073410.jpg,887.9220501589881,19995.10308835544,0.004506039,0.12317515598968345,127.72659378804626,31212.0,371649400.0,0.003875968992248062
IMG20240607165731_01.jpg,544.6191584772256,8767.779255549112,0.004773506,0.052347421646118164,139.1517616113027,49152.0,882133000.0,0.0004409171075837742
IMG20231001171132.jpg,677.5119843414417,13318.39567232132,0.004813576,0.07815162340799968,129.82002131144205,49152.0,1656628900.0,0.004329004329004329
IMG20240727184234_01.jpg,516.6946812255364,9597.227554321289,0.0052097924,0.08515278498331706,129.60201382637024,49152.0,1465099300.0,0.0035587188612099642
IMG20230902141244.jpg,1038.692377955604,16662.659858703613,0.0051308773,0.13835716247558594,123.31177814801534,49152.0,577616400.0,0.0006983240223463687
IMG20250317200303_20250504021720.jpg,239.21622254175406,1903.459934870402,0.0064827893,0.016867743598090276,127.17483838399251,36864.0,478964640.0,0.0078
IMG20240727184234.jpg,556.5948938389978,9796.005545457205,0.005168657,0.08585882186889648,130.41685891151428,49152.0,1482952400.0,0.0035587188612099642
IMG20250503170005.jpg,137.19947813149352,844.6956731478373,0.0085321255,0.0018041928609212239,19.18792724609375,49152.0,16108489000.0,0.000125
IMG20240416153508_20250504021751.jpg,26.621714229671614,1385.9471531361373,0.0067408057,0.017295675139585652,143.45690411443428,62640.75,1476552700.0,0.0023
IMG20250210150948_20250504021721.jpg,48.61134835798935,2820.686598671807,0.005071532,0.017629093594021268,147.29526784684924,36864.0,1435150600.0,0.01
IMG_20240408_122648.jpg,173.11555881828627,8237.14090210399,0.0048336377,0.041634458186729215,143.69289242145572,14068.5,150393730.0,0.01
IMG20240414142927_01.jpg,288.1930755419235,6631.645671296296,0.004913403,0.03556954089506173,119.36499517746914,8100.0,94273176.0,0.01
IMG20250205091625_20250504021721.jpg,349.25702505706636,9299.17506429884,0.0056066373,0.0923776626586914,146.69685872395834,36864.0,383060500.0,0.0062
IMG20231213135741.jpg,406.92767631135433,10582.424430211386,0.0054153656,0.07028031349182129,132.11737418174744,49152.0,2256883200.0,0.00023889154323936931
IMG20230921125755.jpg,449.2017741747136,9986.749551296234,0.0054438547,0.07669965426127116,108.35932644208272,49152.0,5427542500.0,0.0005698005698005698
IMG20240725185048.jpg,408.747535539444,7144.2095246315,0.005763451,0.0814369519551595,125.88838529586792,49152.0,1387625700.0,0.0025380710659898475
IMG20240901183257_20250504021740.jpg,197.67962348392237,5094.140501658122,0.0053834943,0.042383935716417104,151.9795265197754,36864.0,718909500.0,0.002
IMG20230827074250.jpg,1138.3827354905745,30307.8314687411,0.00413837,0.16239444414774576,112.59973080952962,49152.0,700839300.0,0.0024630541871921183
IMG20230830083838.jpg,85.77733613730082,12646.83344300588,0.0057347068,0.08759252230326335,125.3269321123759,49152.0,1418664200.0,0.004
IMG20250324175443_20250504021720.jpg,31.11054537030008,879.3522716098362,0.0057247123,0.0047940148247612845,130.0097714530097,36864.0,347514600.0,0.01
IMG_20240609_201558.jpg,398.49904297382255,14089.391769402842,0.0048503582,0.07554239303583048,116.4563409913245,25767.61,386846370.0,0.0013054830287206266
IMG20240809093206_20250504021741.jpg,15.004516599505646,1046.3834465874565,0.0051343734,0.009437243143717447,136.09696420033774,36864.0,8079289000.0,0.01
IMG20240428120408_01.jpg,16.861895720057184,619.6265254020691,0.0061695096,0.004100243250528972,106.18496783574422,49152.0,4945463000.0,0.01
IMG20240607165822.jpg,1005.8336950508983,20018.419298966724,0.0048669963,0.13305052121480307,130.31872328122458,49152.0,944218750.0,0.00023889154323936931
IMG20230827074606.jpg,579.6669243549869,14181.223379879933,0.005380713,0.13798891952614378,127.22345759944092,31212.0,647324300.0,0.0045662100456621
IMG20230828165923.jpg,305.4650913028294,4566.061787923177,0.00674315,0.057947794596354164,121.65101710955302,49152.0,1376349000.0,0.0018552875695732839
IMG20240717130803.jpg,170.80320831191258,4337.092446645101,0.0046443087,0.024375279744466145,137.09566267331442,49152.0,1494031100.0,0.01
IMG20240414145437.jpg,123.981728792173,3516.38768752416,0.004707641,0.018187681833902996,158.7338910897573,49152.0,3518107600.0,0.01
IMG_20240726_202349.jpg,430.7432221104686,12256.362290859222,0.00583649,0.11234068870544434,112.64195609092712,49152.0,1244419100.0,0.00510204081632653
IMG20230811092439.jpg,510.23941651707327,8731.303552468618,0.0056290803,0.07173530260721843,127.4204961458842,49152.0,1165413500.0,0.0038910505836575876
IMG20250206111827_20250504021721.jpg,29.62702919636561,2761.439062754313,0.0048496076,0.016361448499891493,122.65755049387614,36864.0,1018929900.0,0.01
IMG20240415180919.jpg,1740.7824412458067,27257.269373893738,0.0049187234,0.19128497441609701,140.7566428979238,49152.0,987037060.0,0.01
IMG20230827074359.jpg,423.1535785763172,4604.775779724121,0.0063179675,0.04799294471740723,106.3749209245046,49152.0,1404986000.0,0.001451378809869376
IMG20250118152911_20250504021724.jpg,110.63446294596373,3961.6890085517903,0.0055194283,0.033571937606564364,136.00447686887256,23460.0,305587520.0,0.0011
IMG20230827072020.jpg,183.71671993825544,6821.737586180369,0.0059514847,0.05984600385030111,123.04806009928386,49152.0,1599209700.0,0.0017006802721088435
IMG20240527173822.jpg,54.7807317486723,5594.408698717753,0.005654701,0.03837426503499349,113.12499690055847,49152.0,991902700.0,0.010309278350515464
IMG20240427221536.jpg,35.879389882159614,2276.725216070811,0.00605305,0.020828406016031902,58.44437567392985,49152.0,4299748400.0,0.01
IMG20241022103111_20250504021733.jpg,262.008910814914,3498.33313009474,0.0061524827,0.03644095526801215,103.94893317752414,36864.0,553769800.0,0.0048
IMG20240530183459.jpg,31.014961635742022,491.47721831003827,0.005866222,0.002020120620727539,121.59204332033794,49152.0,1360751900.0,0.01
IMG20240609200951.jpg,320.30269408133,10629.634741783142,0.00553187,0.06416718165079753,141.90610202153525,49152.0,1641200600.0,0.01
IMG20240316225909_20250504021757.jpg,3.0579555569485173,263.14014519585504,0.0059054233,0.001503096686469184,27.02461878458659,36864.0,10918458000.0,0.0001
IMG20240725184730.jpg,470.6980254301047,13545.412594000498,0.0057496387,0.11705239613850911,107.43310284614563,49152.0,1162097700.0,0.00510204081632653
IMG20231015123212.jpg,1429.7846085940885,20022.81907049815,0.0047190515,0.13341824213663736,139.04295802116394,49152.0,5355970000.0,0.0017825311942959
IMG20230824173030.jpg,665.2564851306023,18475.769118467968,0.0055366117,0.14594475428263345,110.20698142051697,49152.0,1028227700.0,0.006622516556291391
IMG20231015161614.jpg,139.1852599659825,2993.8446141878762,0.0064848424,0.0286715825398763,121.12952884038289,49152.0,2317937700.0,0.008695652173913044
IMG20230820164502.jpg,822.3170542123465,14973.306032657623,0.004998552,0.07680424054463704,129.78270546595255,49152.0,1931045200.0,0.005555555555555556
IMG20241224161138_20250504021727.jpg,350.6460318083295,10772.723820792304,0.0047335373,0.0724630355834961,141.162518925137,36864.0,553710700.0,0.0044
IMG_20240604_195042.jpg,368.309905292743,9967.13348478683,0.0043521156,0.04995932777036921,101.92664596897552,38244.0,624586750.0,0.01
IMG_20231231_082804.jpg,107.14905445083606,4001.577037943249,0.006084856,0.041225484584859584,124.86609398450219,39312.0,1936970100.0,0.001893939393939394
IMG20230906161654.jpg,194.49688410530896,8892.380949656168,0.005460007,0.059089342753092446,138.68636433283487,49152.0,1938784300.0,0.0009242144177449168
IMG20230823111759.jpg,304.1606664563902,5464.603817621867,0.0061784703,0.056059678395589195,137.88561622301737,49152.0,1032271300.0,0.0043859649122807015
IMG20250120180104_20250504021723.jpg,9.651531112855476,789.2545640733507,0.0062221857,0.00805717044406467,148.28880543178983,36864.0,3100049700.0,0.01
IMG20240927121211_20250504021737.jpg,93.11503579871102,1287.8140818277996,0.0058362014,0.008152431911892362,185.10043885972766,36864.0,3923900700.0,0.002
IMG20240416154451_20250504021751.jpg,23.231543834110475,1929.399696269928,0.007490416,0.024122692089286094,160.6373599100187,47107.0,2356477400.0,0.0013
IMG20250108084206_20250504021726.jpg,101.80097969697081,1491.1481149461533,0.0062563885,0.015571170383029513,109.50042502085368,36864.0,1120925000.0,0.01
IMG20240428105110_20250504021749.jpg,1833.4203519454725,28806.889733632404,0.003970317,0.16414324442545572,137.1406682332357,36864.0,745387100.0,0.0003
