Image,feat_brightness,feat_hist_mean,feat_hist_var,feat_edge_density,feat_pbm,ISO
IMG20240702185807.jpg,131.5861540635427,49152.0,3618109700.0,0.09434223175048828,0.0054670675,50
IMG20250502222244.jpg,132.63994971911112,49152.0,1751053300.0,1.1126200358072916e-05,0.008612994,405
IMG20240316225849_20250504021757.jpg,106.27802986568875,36864.0,1168479000.0,0.00020779503716362847,0.0076844003,5000
IMG20230826212908.jpg,131.20148173967996,49152.0,2382862000.0,0.005301952362060547,0.005148355,1000
IMG20241130141135_20250504021728.jpg,112.45446395874023,36864.0,925047040.0,0.0030070410834418405,0.0062980424,374
IMG20230827072317.jpg,129.43198068936667,49152.0,2692377000.0,0.039800564448038735,0.006611451,50
IMG20230809133942.jpg,128.44831244150797,49152.0,1169436300.0,0.10530893007914226,0.005017131,64
IMG20230827074850.jpg,113.57699426015218,49152.0,798038800.0,0.2628866831461589,0.0032297294,50
IMG20240418112544_20250504021750.jpg,141.47337585510115,47107.0,10000680000.0,0.015258066078289851,0.0071477517,101
IMG20250118150534_01_20250504021724.jpg,136.16094737582736,36864.0,788513660.0,0.07732476128472222,0.0055549643,111
IMG20240504180452.jpg,145.96641492843628,49152.0,2460438800.0,0.03030697504679362,0.006790944,50
IMG20230819171942.jpg,137.43167837460837,49152.0,1371361800.0,0.020482222239176433,0.0068818377,50
IMG20240811190821.jpg,62.48866820335388,49152.0,12114818000.0,0.001715262730916341,0.0041466197,50
IMG20230921125918.jpg,122.42891550064087,49152.0,1357547600.0,0.035956780115763344,0.006315007,50
IMG20240421153319.jpg,152.95189253489175,49152.0,1843221000.0,0.07876427968343098,0.0058759567,64
IMG20230827073741.jpg,109.2572333567427,62208.0,1195032600.0,0.03918011198318544,0.0068414398,50
IMG20250116075941_20250504021725.jpg,122.9273608525594,36864.0,796750600.0,0.01647154490152995,0.005586184,3377
IMG20231001094544.jpg,123.22858961423238,49152.0,1725339800.0,0.05664515495300293,0.0057059145,50
IMG20230827073113.jpg,112.51488497512976,31212.0,540846700.0,0.0672759325339613,0.0060020387,50
IMG20240414144328.jpg,145.1530307928721,49152.0,2989799000.0,0.028532663981119793,0.0061417692,200
IMG20230906175612.jpg,117.26176039377849,49152.0,594687900.0,0.12069821357727051,0.0053853164,50
IMG20230819180328.jpg,99.72163287798564,49152.0,934750140.0,0.16938336690266928,0.00517149,50
IMG20230830162224.jpg,120.15255943934123,49152.0,1074340200.0,0.06322264671325684,0.00460261,50
IMG20230811092612.jpg,149.38644544283548,49152.0,1525716200.0,0.06863792737325032,0.005949269,50
IMG20230923102521.jpg,139.04274280865988,49152.0,3183767000.0,0.014409383138020834,0.005751386,50
IMG20230827073813.jpg,139.32550468870147,31212.0,681297540.0,0.08088948661572472,0.0053271363,50
IMG20240813214346.jpg,97.23499234517415,49152.0,2195639800.0,0.0038498242696126304,0.0063844956,2000
IMG20240531121329.jpg,131.79946994781494,49152.0,1790434000.0,0.009729146957397461,0.006679095,1000
IMG20231015122736.jpg,152.62703577677408,49152.0,1225504800.0,0.019573291142781574,0.0061759735,50
IMG20240607163803.jpg,119.02101794878642,49152.0,612523650.0,0.016464710235595703,0.0053492333,160
IMG20240428120408.jpg,102.51563970247905,49152.0,4657223000.0,0.009298165639241537,0.005669418,800
IMG20240524184148.jpg,115.16500488917033,49152.0,2882607000.0,0.11716222763061523,0.0062928656,50
IMG20240724183637.jpg,105.77763676643372,49152.0,777724540.0,0.19185400009155273,0.00510139,50
IMG_20240609_165053.jpg,128.53958390489254,13668.75,49836540.0,0.07719735939643348,0.0041977772,125
IMG20230827073826.jpg,141.89472848984366,31212.0,850741900.0,0.07369811691016276,0.00536389,50
IMG20231015122557.jpg,149.9612239996592,49152.0,1184139400.0,0.00645907719930013,0.005569909,50
IMG20240811190820.jpg,63.88553833961487,49152.0,11629106000.0,0.0016264915466308594,0.004149071,50
IMG20230804182618.jpg,102.3479863802592,49152.0,2630470400.0,0.028315305709838867,0.0050846604,125
IMG20240427185825.jpg,111.6753756205241,49152.0,538035600.0,0.14954066276550293,0.005048625,200
IMG20240607165824.jpg,138.84177645047507,49152.0,887027900.0,0.121064027150472,0.0049669757,200
IMG20230813095445.jpg,137.6807748476664,49152.0,758401340.0,0.11403679847717285,0.0054285936,50
IMG20230823182819.jpg,125.97753159205119,49152.0,1509396500.0,0.05480480194091797,0.0064310916,1250
IMG20250120172817_20250504021723.jpg,157.55504375033908,36864.0,2551636200.0,0.02220047844780816,0.0030677537,307
IMG20230827072048.jpg,119.28382579485576,49152.0,792516300.0,0.0661924680074056,0.0056742276,50
IMG20240628185405_20250504021745.jpg,142.0662463506063,36864.0,666179460.0,0.07229826185438368,0.006213948,384
IMG_20240523_201025.jpg,156.96397320429483,49152.0,2124488000.0,0.05710903803507487,0.0051600942,64
IMG20230827071540.jpg,122.83013621966045,49152.0,1521003500.0,0.05767250061035156,0.006527972,50
IMG20240428101016_20250504021749.jpg,146.4804360071818,36864.0,927099840.0,0.04792902204725477,0.006183391,111
IMG20240710184642_20250504021743.jpg,145.19802538553873,36864.0,525424770.0,0.1316067377726237,0.0056422865,100
IMG20240901183306_20250504021739.jpg,156.5089603000217,36864.0,458721340.0,0.021904097663031682,0.006378396,102
IMG20240510190151_20250504021748.jpg,103.19480260213216,36864.0,1243387300.0,0.011516359117296007,0.0052904813,131
IMG20230718154525.jpg,104.8842871983846,49152.0,542516860.0,0.23393726348876953,0.0050207917,50
IMG20240721203427_20250504021742.jpg,25.116048600938583,36864.0,21731287000.0,0.02532958984375,0.005002713,3192
IMG20240919105742_20250504021738.jpg,111.17642720540364,36864.0,533617630.0,0.13830979665120444,0.0050203903,103
IMG20230827073444.jpg,136.09186520809305,31212.0,430424130.0,0.10827240924964757,0.00451836,50
IMG20230819172613.jpg,123.63911061228058,62208.0,1001599400.0,0.043603277010191614,0.006852481,50
IMG20230827074341.jpg,130.07474168141684,49152.0,1068119040.0,0.17119415601094565,0.003830523,50
IMG20230828165920.jpg,119.46468162536621,49152.0,1330798600.0,0.06531906127929688,0.006845709,50
IMG20230827070341.jpg,122.57081818580627,49152.0,1586811900.0,0.07459195454915364,0.0061509805,50
IMG20231212111927.jpg,124.68331058820088,49152.0,1033634800.0,0.16146461168924967,0.00399875,50
IMG20231015115535.jpg,149.90057309468588,49152.0,3324893400.0,0.06297683715820312,0.005128699,50
IMG20230913164202.jpg,128.53630018234253,49152.0,3245235200.0,0.17197473843892416,0.0053226217,500
IMG20250131193153_20250504021721.jpg,133.6918182373047,36864.0,1126707000.0,0.01864041222466363,0.0052003292,250
IMG20240227161518.jpg,132.0951796637641,36864.0,431890700.0,0.037671301099989146,0.0049388455,275
IMG20240608184734.jpg,129.28996896743774,49152.0,1097219800.0,0.03855236371358236,0.0046560667,50
IMG20240510190154_20250504021748.jpg,146.12012757195367,36864.0,2033880600.0,0.0024423599243164062,0.005748723,1614
IMG20240325104022_20250504021756.jpg,152.14680873023138,36864.0,767335800.0,0.1350748274061415,0.0058663706,101
IMG20230811061515.jpg,138.66006231307983,49152.0,758056200.0,0.038497209548950195,0.0055669667,200
IMG20240607165727.jpg,134.64568948745728,49152.0,535702700.0,0.09961565335591634,0.004618367,50
IMG20240623180917_20250504021745.jpg,145.3954906463623,36864.0,580268860.0,0.07565159267849392,0.005552233,3311
IMG20231115120630.jpg,94.21837115287781,49152.0,857845700.0,0.05718294779459635,0.0061990493,500
IMG20231015153332.jpg,140.45784171422324,49152.0,1256496600.0,0.06559173266092937,0.006291437,50
IMG20240919105744_20250504021738.jpg,161.3975895775689,36864.0,879172600.0,0.1169084972805447,0.004991062,102
IMG20240812183224_20250504021741.jpg,146.63572141859265,36864.0,612067840.0,0.19590653313530815,0.0046041505,142
IMG20230827072017.jpg,123.0917010307312,49152.0,1658013400.0,0.0563650925954183,0.0059212833,50
IMG20230819174904.jpg,131.42672967910767,49152.0,1508021800.0,0.06885703404744466,0.005551216,500
IMG20230827072331.jpg,128.42607172330221,49152.0,924765440.0,0.1128232479095459,0.004970371,50
IMG20230826165239.jpg,132.3234895070394,49152.0,1288509300.0,0.04093313217163086,0.005118551,50
IMG20230827075940.jpg,117.71631654091375,31212.0,284743600.0,0.06553056016115597,0.0058109784,50
IMG20240607161950_01.jpg,111.29537900288899,49152.0,1406146800.0,0.03699827194213867,0.0043221377,125
IMG20240818171302.jpg,135.605503877004,49152.0,397486700.0,0.09819658597310384,0.005293447,50
IMG20231015125726.jpg,137.03877568244934,49152.0,3556210400.0,0.0006274382273356119,0.006003715,64
IMG20240809093219_20250504021741.jpg,135.73770438300238,36864.0,6294889000.0,0.009223726060655382,0.0056550885,141
IMG20240510190110_20250504021748.jpg,117.30557462904189,36864.0,1638123400.0,0.002509435017903646,0.0048250705,1248
IMG20240421153932.jpg,147.8822007973989,49152.0,2084747300.0,0.15975777308146158,0.0052213203,64
IMG20230823111824.jpg,142.40994236491574,31212.0,302532030.0,0.08155717352300397,0.006429906,100
IMG_20240808_162032.jpg,114.2380617780056,11529.816,42370840.0,0.12037472138304457,0.0052288356,50
IMG20230820175548.jpg,117.80218021074931,49152.0,2132769200.0,0.06604623794555664,0.007187345,50
IMG20240415180712.jpg,105.71565532684326,49152.0,1557482100.0,0.15647268295288086,0.0055038854,50
IMG20250428231641.jpg,146.37110463778177,49152.0,1886996400.0,0.022799015045166016,0.004323984,3056
IMG20250210151845_20250504021721.jpg,142.49831369188098,36864.0,1222714900.0,0.014856126573350694,0.0054454347,311
IMG20240627080047.jpg,96.99344078699748,49152.0,1363374200.0,0.0915670394897461,0.0053938073,64
IMG20250317200301_20250504021720.jpg,130.9130833943685,36864.0,739527400.0,0.025293668111165363,0.0060428707,2587
IMG20240616111054.jpg,146.54092168807983,49152.0,1790940200.0,0.011221011479695639,0.0077917892,1000
IMG20231015122841.jpg,122.9124813079834,49152.0,7016079400.0,0.026367902755737305,0.0051579233,64
IMG20240421152446.jpg,139.38943417867026,49152.0,621529860.0,0.3203112284342448,0.0039060435,50
IMG20250118150534_20250504021724.jpg,136.47335720062256,36864.0,804144800.0,0.07965797848171657,0.0055413875,111
IMG20240901183346_20250504021739.jpg,98.13474210103352,36864.0,3246433500.0,0.0034606721666124132,0.0060689347,110
IMG20240523175156.jpg,151.1430614789327,49152.0,2552848600.0,0.03432965278625488,0.0061649517,64
IMG20230827075528.jpg,143.1974294980367,49152.0,2031195100.0,0.11341738700866699,0.0038753063,80
IMG20240427221423.jpg,86.18377923965454,49152.0,3482158600.0,0.002802769343058268,0.0065752724,125
IMG20240416155657.jpg,121.15041796366374,49152.0,1474032100.0,0.06914162635803223,0.0057447474,50
IMG20240607165725.jpg,134.41545502344766,49152.0,1270600200.0,0.1351321538289388,0.004974827,64
IMG20240430141421.jpg,116.65207203229268,49152.0,3326824000.0,0.0017418861389160156,0.007033649,320
IMG20240325104024_20250504021756.jpg,147.90303378634982,36864.0,770720000.0,0.12993833753797743,0.0057586133,101
IMG20240325104003_20250504021757.jpg,151.6497778362698,36864.0,880792700.0,0.13740401797824436,0.0056733536,102
IMG_20250223_100118.jpg,161.40206615130106,49152.0,12976668000.0,0.030340830485026043,0.003976655,64
IMG20240427185824.jpg,112.89388640721639,49152.0,589104640.0,0.12414248784383138,0.0055293217,200
IMG20250118152924_20250504021724.jpg,135.8457564247979,36864.0,922717060.0,0.15843666924370658,0.0051358533,104
IMG20231015153014.jpg,138.79463005065918,49152.0,1515372800.0,0.1162271499633789,0.005684992,50
IMG20240628185419_20250504021744.jpg,133.40133984883627,36864.0,553951170.0,0.09401204850938585,0.0063617835,1035
IMG20240424163020.jpg,162.68914262453714,49152.0,4138635000.0,0.024312734603881836,0.006318663,2000
IMG20230827080523.jpg,115.88882390658061,49152.0,908930700.0,0.21960870424906412,0.004584977,50
IMG20230915085200.jpg,127.94208733240764,49152.0,1789354900.0,0.05939769744873047,0.006090255,160
IMG20230827073410.jpg,127.72659378804626,31212.0,371649400.0,0.12317515598968345,0.004506039,50
IMG20240607165731_01.jpg,139.1517616113027,49152.0,882133000.0,0.052347421646118164,0.004773506,50
IMG20231001171132.jpg,129.82002131144205,49152.0,1656628900.0,0.07815162340799968,0.004813576,50
IMG20240727184234_01.jpg,129.60201382637024,49152.0,1465099300.0,0.08515278498331706,0.0052097924,50
IMG20230902141244.jpg,123.31177814801534,49152.0,577616400.0,0.13835716247558594,0.0051308773,64
IMG20250317200303_20250504021720.jpg,127.17483838399251,36864.0,478964640.0,0.016867743598090276,0.0064827893,3058
IMG20240727184234.jpg,130.41685891151428,49152.0,1482952400.0,0.08585882186889648,0.005168657,50
IMG20250503170005.jpg,19.18792724609375,49152.0,16108489000.0,0.0018041928609212239,0.0085321255,6400
IMG20240416153508_20250504021751.jpg,143.45690411443428,62640.75,1476552700.0,0.017295675139585652,0.0067408057,101
IMG20250210150948_20250504021721.jpg,147.29526784684924,36864.0,1435150600.0,0.017629093594021268,0.005071532,324
IMG_20240408_122648.jpg,143.69289242145572,14068.5,150393730.0,0.041634458186729215,0.0048336377,200
IMG20240414142927_01.jpg,119.36499517746914,8100.0,94273176.0,0.03556954089506173,0.004913403,160
IMG20250205091625_20250504021721.jpg,146.69685872395834,36864.0,383060500.0,0.0923776626586914,0.0056066373,100
IMG20231213135741.jpg,132.11737418174744,49152.0,2256883200.0,0.07028031349182129,0.0054153656,250
IMG20230921125755.jpg,108.35932644208272,49152.0,5427542500.0,0.07669965426127116,0.0054438547,50
IMG20240725185048.jpg,125.88838529586792,49152.0,1387625700.0,0.0814369519551595,0.005763451,50
IMG20240901183257_20250504021740.jpg,151.9795265197754,36864.0,718909500.0,0.042383935716417104,0.0053834943,100
IMG20230827074250.jpg,112.59973080952962,49152.0,700839300.0,0.16239444414774576,0.00413837,50
IMG20230830083838.jpg,125.3269321123759,49152.0,1418664200.0,0.08759252230326335,0.0057347068,50
IMG20250324175443_20250504021720.jpg,130.0097714530097,36864.0,347514600.0,0.0047940148247612845,0.0057247123,298
IMG_20240609_201558.jpg,116.4563409913245,25767.61,386846370.0,0.07554239303583048,0.0048503582,1250
IMG20240809093206_20250504021741.jpg,136.09696420033774,36864.0,8079289000.0,0.009437243143717447,0.0051343734,142
IMG20240428120408_01.jpg,106.18496783574422,49152.0,4945463000.0,0.004100243250528972,0.0061695096,800
IMG20240607165822.jpg,130.31872328122458,49152.0,944218750.0,0.13305052121480307,0.0048669963,320
IMG20230827074606.jpg,127.22345759944092,31212.0,647324300.0,0.13798891952614378,0.005380713,50
IMG20230828165923.jpg,121.65101710955302,49152.0,1376349000.0,0.057947794596354164,0.00674315,50
IMG20240717130803.jpg,137.09566267331442,49152.0,1494031100.0,0.024375279744466145,0.0046443087,320
IMG20240414145437.jpg,158.7338910897573,49152.0,3518107600.0,0.018187681833902996,0.004707641,80
IMG_20240726_202349.jpg,112.64195609092712,49152.0,1244419100.0,0.11234068870544434,0.00583649,50
IMG20230811092439.jpg,127.4204961458842,49152.0,1165413500.0,0.07173530260721843,0.0056290803,50
IMG20250206111827_20250504021721.jpg,122.65755049387614,36864.0,1018929900.0,0.016361448499891493,0.0048496076,415
IMG20240415180919.jpg,140.7566428979238,49152.0,987037060.0,0.19128497441609701,0.0049187234,64
IMG20230827074359.jpg,106.3749209245046,49152.0,1404986000.0,0.04799294471740723,0.0063179675,50
IMG20250118152911_20250504021724.jpg,136.00447686887256,23460.0,305587520.0,0.033571937606564364,0.0055194283,100
IMG20230827072020.jpg,123.04806009928386,49152.0,1599209700.0,0.05984600385030111,0.0059514847,50
IMG20240527173822.jpg,113.12499690055847,49152.0,991902700.0,0.03837426503499349,0.005654701,50
IMG20240427221536.jpg,58.44437567392985,49152.0,4299748400.0,0.020828406016031902,0.00605305,100
IMG20241022103111_20250504021733.jpg,103.94893317752414,36864.0,553769800.0,0.03644095526801215,0.0061524827,2571
IMG20240530183459.jpg,121.59204332033794,49152.0,1360751900.0,0.002020120620727539,0.005866222,80
IMG20240609200951.jpg,141.90610202153525,49152.0,1641200600.0,0.06416718165079753,0.00553187,200
IMG20240316225909_20250504021757.jpg,27.02461878458659,36864.0,10918458000.0,0.001503096686469184,0.0059054233,5000
IMG20240725184730.jpg,107.43310284614563,49152.0,1162097700.0,0.11705239613850911,0.0057496387,50
IMG20231015123212.jpg,139.04295802116394,49152.0,5355970000.0,0.13341824213663736,0.0047190515,50
IMG20230824173030.jpg,110.20698142051697,49152.0,1028227700.0,0.14594475428263345,0.0055366117,50
IMG20231015161614.jpg,121.12952884038289,49152.0,2317937700.0,0.0286715825398763,0.0064848424,50
IMG20230820164502.jpg,129.78270546595255,49152.0,1931045200.0,0.07680424054463704,0.004998552,50
IMG20241224161138_20250504021727.jpg,141.162518925137,36864.0,553710700.0,0.0724630355834961,0.0047335373,100
IMG_20240604_195042.jpg,101.92664596897552,38244.0,624586750.0,0.04995932777036921,0.0043521156,125
IMG_20231231_082804.jpg,124.86609398450219,39312.0,1936970100.0,0.041225484584859584,0.006084856,50
IMG20230906161654.jpg,138.68636433283487,49152.0,1938784300.0,0.059089342753092446,0.005460007,50
IMG20230823111759.jpg,137.88561622301737,49152.0,1032271300.0,0.056059678395589195,0.0061784703,50
IMG20250120180104_20250504021723.jpg,148.28880543178983,36864.0,3100049700.0,0.00805717044406467,0.0062221857,150
IMG20240927121211_20250504021737.jpg,185.10043885972766,36864.0,3923900700.0,0.008152431911892362,0.0058362014,1429
IMG20240416154451_20250504021751.jpg,160.6373599100187,47107.0,2356477400.0,0.024122692089286094,0.007490416,100
IMG20250108084206_20250504021726.jpg,109.50042502085368,36864.0,1120925000.0,0.015571170383029513,0.0062563885,368
IMG20240428105110_20250504021749.jpg,137.1406682332357,36864.0,745387100.0,0.16414324442545572,0.003970317,103
IMG20230814111807.jpg,149.962411403656,49152.0,1043333200.0,0.07259329160054524,0.005488082,50
IMG20230824180119.jpg,131.38393186114314,31212.0,606241900.0,0.06930840401928745,0.0067656287,50
IMG20240325104029_20250504021756.jpg,152.5770903693305,36864.0,925370800.0,0.1285332573784722,0.005815467,101
IMG20240418112553_20250504021750.jpg,146.7332360536916,47107.0,15384028000.0,0.00996202793640011,0.0068713217,101
IMG20240725184637.jpg,104.87441651026408,49152.0,1085017300.0,0.09829489390055339,0.005166389,50
IMG20230827070458.jpg,129.8193523089091,49152.0,2033006800.0,0.004250446955362956,0.006364931,50
IMG_20240609_201642.jpg,141.98893289894832,13668.75,130691544.0,0.09955732738911752,0.0052311188,200
IMG20240523174940.jpg,158.5856148401896,49152.0,2074126000.0,0.03256861368815104,0.004785949,50
IMG20240607125543.jpg,117.55025998751323,49152.0,740560300.0,0.07774734497070312,0.004721667,1000
IMG20230827080537.jpg,108.19143215815227,49152.0,725158800.0,0.2468107541402181,0.0043992624,50
IMG20240628185555_20250504021743.jpg,163.202685991923,36864.0,1081945000.0,0.10019397735595703,0.005708802,798
IMG20240628185556_20250504021743.jpg,135.2761311001248,36864.0,519636400.0,0.11560863918728298,0.0056894403,888
IMG20230824164805.jpg,104.06383522351582,49152.0,1286156500.0,0.16660730044047037,0.005500795,50
IMG20240502095641.jpg,136.28079303105673,49152.0,3147629600.0,0.012148618698120117,0.006204108,50
IMG20240812183230_20250504021740.jpg,145.4895282321506,36864.0,467407360.0,0.1929134792751736,0.0050056856,104
IMG20230813102823.jpg,133.29027382532755,49152.0,1394470900.0,0.045142809549967446,0.0055298884,640
IMG20240901183253_20250504021740.jpg,145.72052139706082,36864.0,687403700.0,0.03646130032009549,0.0053199413,102
IMG20240413173750.jpg,135.9657363096873,49152.0,1318067200.0,0.05176917711893717,0.005860059,50
IMG20240523174629.jpg,162.5132486820221,49152.0,3545826800.0,0.023490508397420246,0.0052835033,50
IMG20240501115812.jpg,155.38633632659912,49152.0,5608405000.0,0.030535300572713215,0.0059432914,50
IMG20240818171421.jpg,130.93460281689963,49152.0,334615840.0,0.11826952298482259,0.0052249627,50
IMG20230827071543.jpg,120.32929913202922,49152.0,1359592800.0,0.060947577158610024,0.0064437785,50
IMG20240418112447_20250504021751.jpg,159.22241593937738,47107.0,6399959600.0,0.007432049642303692,0.0065186447,101
IMG20230827070050.jpg,125.35945661862691,49152.0,677972100.0,0.10753599802652995,0.0059278733,50
IMG20240809093153_20250504021742.jpg,125.7077939775255,36864.0,6242729500.0,0.01130284203423394,0.0048553273,132
IMG20230830115955.jpg,109.05884782473247,49152.0,3609843500.0,0.06589015324910481,0.0050544045,50
IMG20230815171436.jpg,112.54651792844136,49152.0,1001588200.0,0.13056103388468424,0.00537979,50
IMG20231015115544.jpg,152.4173832734426,49152.0,3908411600.0,0.031556924184163414,0.005935408,64
IMG20250121121302_20250504021723.jpg,133.2173400455051,36864.0,1994218200.0,0.007757716708713108,0.005619316,327
IMG20230906161707.jpg,108.0682824452718,49152.0,12850170000.0,0.01067789395650228,0.006162065,50
IMG20250108084210_20250504021725.jpg,119.71996106041803,36864.0,426208500.0,0.023647732204861112,0.006627885,367
IMG20240414145439_01.jpg,158.90256865819296,49152.0,3432624400.0,0.018772284189860027,0.0047278847,80
IMG20240523174627.jpg,158.54333901405334,49152.0,2332684000.0,0.02476779619852702,0.0055045616,50
IMG_20240509_003556.jpg,47.14844817422412,23212.2,2637346600.0,0.01260820053033132,0.0053218096,100
IMG20250503165842.jpg,71.93219669659932,49152.0,2724717300.0,0.0008440017700195312,0.0076791747,6400
IMG20240421153732.jpg,138.08438229560852,49152.0,782990340.0,0.21700104077657065,0.0048043714,50
IMG20230827065126.jpg,130.7959418296814,49152.0,3380012300.0,0.07425292332967122,0.0055584274,50
IMG20230904170225.jpg,135.6222722530365,49152.0,2520270300.0,0.021794954935709637,0.0044675837,50
IMG20250503180057.jpg,140.28609172503153,49152.0,2000004400.0,0.05411529541015625,0.0039469404,348
IMG20240607165825.jpg,137.2516988913218,49152.0,939825660.0,0.10750039418538411,0.0047175586,160
IMG20240725184639.jpg,104.5574939250946,49152.0,1166408100.0,0.09948913256327312,0.0051874584,50
IMG20250205152102_20250504021721.jpg,153.00102933247885,36864.0,615740800.0,0.2281898922390408,0.0047090263,207
IMG20240607163843.jpg,121.75793369611104,49152.0,1863245800.0,0.016688028971354168,0.004904435,64
IMG20231015123409.jpg,138.99534304936728,49152.0,3978470000.0,0.06308070818583171,0.005522485,50
IMG20230819174902.jpg,137.09690268834433,49152.0,1201142500.0,0.07212026913960774,0.005573177,500
IMG20230813105036.jpg,113.66565640767415,49152.0,380935970.0,0.284074068069458,0.0037415854,50
IMG20240725184646.jpg,121.09622899691264,49152.0,1156168400.0,0.09174442291259766,0.0054004407,50
IMG20230828165917.jpg,106.40897552172343,49152.0,1102489200.0,0.09453447659810384,0.0066645006,50
IMG20230819143609.jpg,87.11114541689555,49152.0,3059996700.0,0.04519248008728027,0.004889859,50
IMG20240927193830_20250504021736.jpg,113.17771498362224,36864.0,565847300.0,0.025188128153483074,0.00581048,2530
IMG20240628185446_20250504021744.jpg,124.74858729044597,36864.0,423032420.0,0.12219566769070095,0.005840073,100
IMG_20240609_181004.jpg,128.7242403978052,13668.75,79596680.0,0.07537437128486511,0.004239886,125
IMG_20240422_230800.jpg,151.25280375329717,40944.0,1430425600.0,0.08267628117062328,0.0058886763,64
IMG20250118150531_20250504021724.jpg,147.36535284254285,36864.0,452925200.0,0.11518043941921657,0.0056689084,100
IMG20241028175006_20250504021729.jpg,133.3540031645033,36864.0,236724720.0,0.00984297858344184,0.00557863,1313
IMG20230827073822.jpg,137.70309446286686,31212.0,762685440.0,0.07175487893278226,0.0051115956,50
IMG20230827081805.jpg,113.42982212702434,49152.0,464193000.0,0.2660915056864421,0.004252006,64
IMG20250108082917_20250504021726.jpg,119.13257598876953,36864.0,1020531700.0,0.028807957967122395,0.005944762,2905
IMG20240605100354.jpg,116.14119251569112,49152.0,1543916300.0,0.07379468282063802,0.005115551,500
IMG20240628185443_20250504021744.jpg,135.75578255123563,36864.0,402549380.0,0.12834676106770834,0.0059455945,101
IMG20230827071858.jpg,144.21607144673666,49152.0,1956872700.0,0.10102653503417969,0.0060005477,50
IMG20240628185602_20250504021743.jpg,165.48345883687338,36864.0,1398055800.0,0.010589281717936197,0.0068036397,161
IMG20230819174835.jpg,139.61951438585916,49152.0,1151618400.0,0.06421931584676106,0.005409399,500
IMG20230923170934.jpg,177.80819614728293,49152.0,8331039000.0,0.015006144841512045,0.003043299,200
IMG20240413173731.jpg,144.8687004248301,49152.0,1747766400.0,0.04662609100341797,0.005893904,50
IMG20240421153733.jpg,142.14913368225098,49152.0,861259650.0,0.2340695063273112,0.0048886873,64
IMG20240721204327_20250504021742.jpg,81.08583460913763,36864.0,3378143000.0,0.04445023006863064,0.0050601237,3131
IMG20240725184922.jpg,126.06101115544637,49152.0,1750649000.0,0.06185301144917806,0.0062491107,50
IMG20240628185559_20250504021743.jpg,170.47632228003607,36864.0,1509385000.0,0.010196897718641493,0.006850179,184
IMG20240627183425.jpg,125.29085890452068,49152.0,1146813700.0,0.0731511910756429,0.00482199,50
IMG20230827073120.jpg,94.40011729262784,31212.0,401444160.0,0.056062296752851466,0.0061345575,50
IMG20230819171937.jpg,136.00041802724203,49152.0,1340721200.0,0.03884315490722656,0.0067647556,50
IMG20230827070509.jpg,128.1138458115068,31212.0,296421500.0,0.06981026428136614,0.006301578,50
IMG20240607165957.jpg,130.87396105130514,49152.0,1834670300.0,0.08688537279764812,0.0058758208,64
IMG20240607162542.jpg,95.86152513821919,49152.0,1347424000.0,0.03248929977416992,0.00516618,125
IMG20240428095104_20250504021750.jpg,151.62310547298856,36864.0,2199007200.0,0.017482545640733507,0.006576563,110
IMG20240607165804.jpg,123.20336071650188,49152.0,3326667500.0,0.030237833658854168,0.0046081143,50
IMG20230823111815.jpg,151.87336937586466,49152.0,1228241900.0,0.11134425799051921,0.0057243537,50
IMG20240628185408_20250504021744.jpg,142.37507078382703,36864.0,677494000.0,0.06420644124348958,0.0062768296,438
